LAMMPS (2 Aug 2023 - Development - patch_2Aug2023-219-g06e2d5d306)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (10.956 10.956 10.629)
  2 by 3 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.007 seconds
ACE version: 2022.6.27
Recursive evaluator is used
Loading Siviraman_GAP_HfO2_N3_rcut5_maxdeg10_regQR.yace
Total number of basis functions
	O: 20 (r=1) 1166 (r>1)
	Hf: 20 (r=1) 1166 (r>1)
Mapping LAMMPS atom type #1(Hf) -> ACE species type #1
Mapping LAMMPS atom type #2(O) -> ACE species type #0
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 3.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair pace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.12 | 3.121 | 3.121 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press     
   4251000   1824.2642     -1064.4202      25.231098     -1039.1891      4584.0928    
   4252000   2040.2782     -1065.1399      28.218752     -1036.9212      27309.36     
   4253000   2017.3867     -1063.3379      27.902144     -1035.4357      12536.358    
   4254000   2048.6841     -1064.5382      28.335013     -1036.2031      34730.884    
   4255000   1939.9959     -1059.0021      26.831765     -1032.1703      45360.231    
   4256000   2007.6367     -1066.4244      27.767293     -1038.6572      5742.4311    
   4257000   1959.1675     -1060.2853      27.096924     -1033.1884      9632.9895    
   4258000   1813.698      -1066.6952      25.084958     -1041.6102      3908.3447    
   4259000   1885.4683     -1063.5085      26.077601     -1037.4309      5931.9033    
   4260000   2417.3368     -1058.4421      33.433788     -1025.0083      59689.713    
   4261000   1832.8017     -1065.6848      25.349179     -1040.3356      2274.5189    
   4262000   1850.1262     -1061.9876      25.588791     -1036.3988      44403.577    
   4263000   1974.8296     -1062.6961      27.313543     -1035.3825      32386.056    
   4264000   2009.972      -1061.3208      27.799592     -1033.5212      37862.82     
   4265000   1881.4356     -1059.9979      26.021826     -1033.9761      34670.95     
   4266000   2125.6051     -1064.5178      29.398894     -1035.1189      11613.657    
   4267000   1705.424      -1067.0929      23.587439     -1043.5054      34355.203    
   4268000   1953.6613     -1062.1645      27.020768     -1035.1437      9868.6881    
   4269000   1844.7748     -1064.6824      25.514777     -1039.1676      32051.402    
   4270000   2157.8759     -1065.0575      29.845227     -1035.2123      20034.035    
   4271000   1785.7977     -1062.3066      24.699074     -1037.6075      13372.997    
   4272000   2009.5968     -1061.2651      27.794402     -1033.4707      18206.737    
   4273000   1985.6391     -1062.9812      27.463047     -1035.5181      28823.959    
   4274000   1817.3273     -1064.5871      25.135155     -1039.452       4046.6835    
   4275000   2130.8497     -1060.9475      29.471432     -1031.4761      36747.557    
   4276000   2242.3984     -1066.0921      31.014244     -1035.0779      38100.05     
   4277000   1961.6458     -1059.9828      27.1312       -1032.8516      38331.48     
   4278000   1949.2759     -1060.0447      26.960114     -1033.0846      39989.774    
   4279000   1825.8798     -1063.0717      25.253443     -1037.8182      18694.73     
   4280000   2180.1037     -1064.4337      30.152655     -1034.2811      15867.427    
   4281000   1687.7827     -1062.9632      23.343445     -1039.6198      30349.056    
   4282000   1690.0623     -1061.0398      23.374973     -1037.6648      27338.711    
   4283000   2081.8423     -1063.4646      28.793618     -1034.6709      14376.14     
   4284000   1943.349      -1060.6128      26.87814      -1033.7347      20431.457    
   4285000   1851.4034     -1062.64        25.606456     -1037.0336      40650.419    
   4286000   2169.1857     -1063.8039      30.00165      -1033.8023      9366.6317    
   4287000   2153.9768     -1064.9362      29.791299     -1035.1449      15151.593    
   4288000   1605.2913     -1059.8967      22.202519     -1037.6941      28330.59     
   4289000   2019.1599     -1063.4617      27.926669     -1035.535       27735.485    
   4290000   2160.9542     -1066.0776      29.887802     -1036.1898      31139.442    
   4291000   1989.5496     -1061.8336      27.517133     -1034.3165      24942.243    
   4292000   1859.5625     -1063.6864      25.719302     -1037.9671      11639.049    
   4293000   1946.1022     -1061.3279      26.916219     -1034.4116      37825.132    
   4294000   2033.0081     -1065.341       28.118201     -1037.2228      25449.041    
   4295000   2065.7931     -1058.4221      28.571644     -1029.8505      39565.473    
   4296000   2175.1313     -1066.2653      30.083883     -1036.1814      6231.3128    
   4297000   1814.8304     -1058.5183      25.100621     -1033.4177      47849.231    
   4298000   2035.9614     -1063.8967      28.159047     -1035.7376      11390.043    
   4299000   2190.6415     -1060.8549      30.298402     -1030.5565      41448.489    
   4300000   1908.2663     -1063.7755      26.392918     -1037.3826      13006.454    
   4301000   2048.3621     -1062.3852      28.33056      -1034.0546      37045.808    
   4302000   1875.3135     -1066.9397      25.937153     -1041.0026      7846.3906    
   4303000   2036.4916     -1064.4278      28.16638      -1036.2615      29481.018    
   4304000   2094.2947     -1063.6703      28.965845     -1034.7045      4432.8984    
   4305000   2007.3893     -1065.587       27.763871     -1037.8231      30617.899    
   4306000   2052.2309     -1063.6315      28.384069     -1035.2474      42475.003    
   4307000   1976.2874     -1065.0832      27.333706     -1037.7495      2190.798     
   4308000   1855.1945     -1063.7621      25.65889      -1038.1032      19365.864    
   4309000   1938.374      -1063.5238      26.809332     -1036.7144      1051.1491    
   4310000   1966.5087     -1064.7592      27.198459     -1037.5608      22676.005    
   4311000   2003.922      -1062.1512      27.715915     -1034.4353      35252.007    
   4312000   2126.2226     -1063.8822      29.407434     -1034.4748      16610.664    
   4313000   2107.4357     -1061.0782      29.147596     -1031.9306      18011.735    
   4314000   2036.8148     -1063.5113      28.17085      -1035.3405      37520.419    
   4315000   1913.9518     -1062.3436      26.471552     -1035.872       36909.557    
   4316000   1874.8284     -1060.6155      25.930444     -1034.6851      4372.2338    
   4317000   1855.5289     -1064.9991      25.663515     -1039.3356      27095.932    
   4318000   1917.8272     -1060.2145      26.525152     -1033.6893      28398.693    
   4319000   2040.1583     -1065.2064      28.217094     -1036.9893      35848.634    
   4320000   2087.0641     -1062.0931      28.86584      -1033.2272      34122.284    
   4321000   2210.717      -1066.649       30.576063     -1036.0729      14670.255    
   4322000   2010.2414     -1066.6569      27.803318     -1038.8536      14362.662    
   4323000   2043.9358     -1062.4985      28.269341     -1034.2292      30848.111    
   4324000   1844.2032     -1064.8989      25.506871     -1039.392       49110.577    
   4325000   2138.3412     -1061.6678      29.575046     -1032.0927      35327.137    
   4326000   1829.4875     -1065.9462      25.30334      -1040.6429      6525.7739    
   4327000   2051.6982     -1066.7593      28.3767       -1038.3826      8484.7754    
   4328000   1884.5335     -1064.539       26.064673     -1038.4743      15274.16     
   4329000   2004.0819     -1062.8659      27.718127     -1035.1478      32512.399    
   4330000   2078.8381     -1064.8094      28.752068     -1036.0573     -4547.3419    
   4331000   2224.3006     -1066.2676      30.763936     -1035.5037      12520.928    
   4332000   1832.7994     -1064.4671      25.349148     -1039.118      -267.38444    
   4333000   2193.6823     -1063.5462      30.340459     -1033.2057      28283.515    
   4334000   1934.6117     -1064.1778      26.757297     -1037.4205      38201.16     
   4335000   1784.4193     -1059.3194      24.680009     -1034.6394      51395.312    
   4336000   2186.589      -1063.1049      30.242352     -1032.8626      29632.461    
   4337000   2121.0208     -1065.7222      29.33549      -1036.3867      24787.343    
   4338000   2331.6202     -1062.7441      32.248255     -1030.4958      16811.567    
   4339000   1873.051      -1065.773       25.90586      -1039.8671      15931.41     
   4340000   2026.7893     -1061.6502      28.03219      -1033.6181      50481.495    
   4341000   1928.1873     -1064.9645      26.668441     -1038.2961     -2193.1809    
   4342000   2279.6864     -1062.4091      31.529967     -1030.8792      37210.925    
   4343000   2025.7909     -1066.7396      28.018381     -1038.7212      38185.865    
   4344000   2288.3104     -1060.9566      31.649245     -1029.3074      27084.87     
   4345000   1925.6083     -1062.3829      26.632771     -1035.7501      19961.4      
   4346000   2018.0908     -1063.6857      27.911882     -1035.7738      31990.704    
   4347000   2041.9716     -1060.673       28.242173     -1032.4309      20934.26     
   4348000   1747.1407     -1058.7321      24.164416     -1034.5677      40261.443    
   4349000   1946.9143     -1063.5325      26.927451     -1036.605       19472.198    
   4350000   2046.0268     -1068.1144      28.29826      -1039.8161      2351.3819    
   4351000   2163.1641     -1062.265       29.918367     -1032.3467      2961.6953    
   4352000   1801.9174     -1064.9233      24.922023     -1040.0013      19747.435    
   4353000   1954.6133     -1063.1102      27.033936     -1036.0762      24343.504    
   4354000   2047.8236     -1063.5734      28.323111     -1035.2503      31522.551    
   4355000   2073.5714     -1059.203       28.679225     -1030.5238      8033.4816    
   4356000   2021.8591     -1064.6848      27.964001     -1036.7208     -2586.9574    
   4357000   2206.9638     -1061.1235      30.524153     -1030.5993      48639.569    
   4358000   1893.76       -1060.8876      26.192283     -1034.6953      32724.562    
   4359000   1925.1962     -1062.7575      26.627072     -1036.1305      4646.6916    
   4360000   2188.2473     -1062.9406      30.265288     -1032.6754      46058.477    
   4361000   2048.8089     -1061.3041      28.336738     -1032.9674      51348.299    
   4362000   2251.3189     -1060.3215      31.137621     -1029.1838      50937.665    
   4363000   2102.6236     -1064.5474      29.081041     -1035.4664      2052.4338    
   4364000   2003.6899     -1064.9873      27.712706     -1037.2746     -1394.2248    
   4365000   2117.3678     -1063.5022      29.284966     -1034.2172      31061.18     
   4366000   2118.6818     -1063.0353      29.30314      -1033.7321      29054.77     
   4367000   2131.3706     -1067.8597      29.478636     -1038.381       5325.176     
   4368000   1936.7738     -1059.3129      26.7872       -1032.5257      21360.919    
   4369000   2051.2864     -1064.7573      28.371004     -1036.3863      14048.092    
   4370000   2164.1636     -1061.6733      29.93219      -1031.7411      9001.4414    
   4371000   1957.4584     -1066.0237      27.073285     -1038.9504      10959.053    
   4372000   2089.3069     -1065.7148      28.89686      -1036.8179      25637.33     
   4373000   1931.7144     -1061.1948      26.717224     -1034.4776      48246.462    
   4374000   2141.2194     -1065.083       29.614853     -1035.4682      193.9411     
   4375000   2058.1547     -1063.4403      28.465999     -1034.9743      34435.05     
   4376000   1924.7079     -1064.9328      26.620318     -1038.3125      30566.056    
   4377000   2130.9748     -1063.3371      29.473162     -1033.864       42223.501    
   4378000   1909.9128     -1064.9476      26.41569      -1038.5319      28475.21     
   4379000   2069.6116     -1067.4127      28.624458     -1038.7882      6270.1932    
   4380000   1948.3601     -1062.6623      26.947447     -1035.7148      42924.308    
   4381000   1750.4258     -1064.5405      24.209851     -1040.3307      7404.9243    
   4382000   2237.6316     -1066.3292      30.948314     -1035.3808      27354.555    
   4383000   2168.864      -1061.8634      29.997201     -1031.8662      29793.16     
   4384000   1927.0647     -1063.7692      26.652915     -1037.1163      31131.883    
   4385000   1995.684      -1061.6173      27.601977     -1034.0153      25827.152    
   4386000   2278.2318     -1061.0628      31.509849     -1029.553       30108.415    
   4387000   1907.0124     -1063.3129      26.375575     -1036.9373      28058.434    
   4388000   2110.0873     -1058.3036      29.18427      -1029.1193      33094.561    
   4389000   1971.0119     -1066.829       27.260741     -1039.5683     -3277.4244    
   4390000   1889.587      -1056.9868      26.134567     -1030.8523      60321.26     
   4391000   2151.8476     -1063.9235      29.76185      -1034.1617      27329.102    
   4392000   2302.2485     -1063.1753      31.84202      -1031.3333      51887.147    
   4393000   1858.0136     -1063.2599      25.69788      -1037.562       14787.488    
   4394000   2061.8216     -1063.5789      28.516715     -1035.0622      18142.716    
   4395000   1872.2191     -1064.231       25.894354     -1038.3366      5490.5522    
   4396000   2076.4601     -1061.4798      28.719178     -1032.7606      36812.109    
   4397000   1841.971      -1067.2434      25.475998     -1041.7674      5233.3311    
